file,window_idx,true_label,pred_label,prob_seizure,peak_time_segment,peak_channel,peak_brain_region,correct
aaaaajru_s029_t006.pt,83,0,0,0.2182,Late 9-10s,c3,Central,1
aaaaajru_s029_t006.pt,84,0,0,0.0814,Early 0-3s,c3,Central,1
aaaaajru_s029_t006.pt,85,0,0,0.054,Late 9-10s,f8,Frontal,1
aaaaajru_s029_t006.pt,86,0,0,0.0736,Early 0-3s,c3,Central,1
aaaaajru_s029_t006.pt,87,0,0,0.233,Mid-Late 6-9s,f8,Frontal,1
aaaaajru_s029_t006.pt,88,0,0,0.0597,Early 0-3s,f8,Central,1
aaaaajru_s029_t006.pt,89,0,0,0.1187,Early 0-3s,c4,Central,1
aaaaajru_s029_t006.pt,90,0,0,0.2508,Late 9-10s,c4,Central,1
aaaaajru_s029_t006.pt,91,0,0,0.2834,Early 0-3s,c3,Parietal,1
aaaaajru_s029_t006.pt,92,0,0,0.3791,Late 9-10s,c3,Parietal,1
aaaaajru_s029_t006.pt,93,0,0,0.118,Late 9-10s,p4,Parietal,1
aaaaajru_s029_t006.pt,94,0,0,0.1386,Late 9-10s,p4,Parietal,1
aaaaajru_s029_t006.pt,95,0,0,0.1422,Late 9-10s,c4,Parietal,1
aaaaajru_s029_t006.pt,96,0,0,0.1063,Late 9-10s,p4,Parietal,1
aaaaajru_s029_t006.pt,97,0,0,0.1005,Mid 3-6s,c4,Parietal,1
aaaaajru_s029_t006.pt,98,0,0,0.1226,Early 0-3s,c4,Central,1
aaaaajru_s029_t006.pt,99,0,0,0.1494,Early 0-3s,f4,Central,1
aaaaajru_s029_t006.pt,100,0,0,0.0934,Mid-Late 6-9s,c4,Central,1
aaaaajru_s029_t006.pt,101,0,0,0.0626,Late 9-10s,c3,Central,1
aaaaajru_s029_t006.pt,102,0,0,0.3189,Early 0-3s,c3,Central,1
aaaaajru_s029_t006.pt,103,0,1,0.7863,Mid-Late 6-9s,f4,Central,0
aaaaajru_s029_t006.pt,104,0,1,0.6945,Early 0-3s,f4,Central,0
aaaaajru_s029_t006.pt,105,0,1,0.6423,Late 9-10s,c4,Central,0
aaaaajru_s029_t006.pt,106,0,0,0.2242,Late 9-10s,c3,Central,1
aaaaajru_s029_t006.pt,107,0,0,0.1746,Late 9-10s,c3,Central,1
aaaaajru_s029_t006.pt,108,0,0,0.269,Mid 3-6s,c3,Central,1
aaaaajru_s029_t006.pt,109,0,0,0.439,Early 0-3s,c4,Central,1
aaaaajru_s029_t006.pt,110,0,1,0.5681,Late 9-10s,c4,Central,0
aaaaajru_s029_t006.pt,111,0,1,0.5421,Early 0-3s,c3,Central,0
aaaaajru_s029_t006.pt,112,0,0,0.4064,Early 0-3s,c4,Central,1
aaaaajru_s029_t006.pt,113,0,0,0.4248,Early 0-3s,c4,Central,1
aaaaajru_s029_t006.pt,114,0,0,0.4012,Early 0-3s,c4,Central,1
aaaaajru_s029_t006.pt,115,0,1,0.5861,Late 9-10s,c4,Central,0
aaaaajru_s029_t006.pt,116,0,0,0.2843,Early 0-3s,c4,Central,1
aaaaajru_s029_t006.pt,117,0,0,0.1966,Late 9-10s,c4,Central,1
aaaaajru_s029_t006.pt,118,0,0,0.384,Mid 3-6s,c3,Central,1
aaaaajru_s031_t000.pt,0,0,0,0.0586,Mid 3-6s,c4,Parietal,1
aaaaajru_s031_t000.pt,1,0,0,0.0235,Late 9-10s,pz,Central,1
aaaaajru_s031_t000.pt,2,0,0,0.0273,Mid 3-6s,c4,Central,1
aaaaajru_s031_t000.pt,3,0,0,0.0235,Late 9-10s,c4,Central,1
aaaaajru_s031_t000.pt,4,0,0,0.0273,Mid 3-6s,c4,Central,1
aaaaajru_s031_t000.pt,5,0,0,0.0227,Late 9-10s,pz,Central,1
aaaaajru_s031_t000.pt,6,1,0,0.4199,Late 9-10s,c4,Central,0
aaaaajru_s031_t000.pt,7,1,1,0.91,Mid-Late 6-9s,f8,Frontal,1
aaaaajru_s031_t000.pt,8,1,1,0.965,Late 9-10s,f8,Frontal,1
aaaaajru_s031_t000.pt,9,1,1,0.9955,Mid 3-6s,f8,Frontal,1
aaaaajru_s031_t000.pt,10,1,1,0.9041,Early 0-3s,f8,Central,1
aaaaajru_s031_t000.pt,11,1,1,0.9788,Mid-Late 6-9s,c3,Central,1
aaaaajru_s031_t000.pt,12,1,1,0.9979,Mid 3-6s,c3,Central,1
aaaaajru_s031_t000.pt,13,1,1,0.9955,Mid 3-6s,c3,Central,1
aaaaajru_s031_t000.pt,14,1,1,0.9605,Mid 3-6s,c3,Frontal,1
aaaaajru_s031_t000.pt,15,1,0,0.3285,Mid-Late 6-9s,p4,Parietal,0
aaaaajru_s031_t000.pt,16,1,0,0.2448,Early 0-3s,p4,Parietal,0
aaaaajru_s031_t000.pt,17,0,0,0.0955,Early 0-3s,c3,Central,1
aaaaajru_s031_t000.pt,18,0,0,0.3,Early 0-3s,t5,Temporal,1
aaaaajru_s031_t000.pt,19,0,0,0.288,Late 9-10s,t5,Frontal,1
aaaaajru_s031_t000.pt,20,0,0,0.4968,Early 0-3s,t5,Frontal,1
aaaaajru_s031_t000.pt,21,0,0,0.3305,Late 9-10s,c3,Central,1
aaaaajru_s031_t000.pt,22,0,0,0.2935,Early 0-3s,c3,Central,1
aaaaajru_s031_t000.pt,23,0,1,0.7433,Late 9-10s,fz,Frontal,0
aaaaajru_s031_t000.pt,24,0,1,0.5331,Mid 3-6s,fz,Frontal,0
aaaaajru_s031_t000.pt,25,0,0,0.1052,Late 9-10s,c3,Temporal,1
aaaaajru_s031_t000.pt,26,0,0,0.2489,Mid 3-6s,t5,Temporal,1
aaaaajru_s031_t000.pt,27,0,1,0.7831,Late 9-10s,t5,Temporal,0
aaaaajru_s031_t000.pt,28,0,1,0.8876,Early 0-3s,c3,Temporal,0
aaaaajru_s031_t000.pt,29,0,1,0.9217,Early 0-3s,c3,Central,0
aaaaajru_s031_t000.pt,30,0,1,0.8287,Late 9-10s,c3,Central,0
aaaaajru_s031_t000.pt,31,0,0,0.3527,Mid 3-6s,c3,Central,1
aaaaajru_s031_t000.pt,32,0,0,0.4849,Late 9-10s,c3,Frontal,1
aaaaajru_s031_t000.pt,33,0,1,0.7533,Late 9-10s,c3,Frontal,0
aaaaajru_s031_t000.pt,34,0,1,0.7141,Early 0-3s,c3,Frontal,0
aaaaajru_s031_t000.pt,35,0,0,0.0643,Late 9-10s,c3,Central,1
aaaaajru_s031_t000.pt,36,0,0,0.0088,Mid 3-6s,c3,Central,1
aaaaajru_s031_t000.pt,37,0,0,0.0118,Early 0-3s,c3,Central,1
aaaaajru_s031_t000.pt,38,0,0,0.0325,Early 0-3s,c3,Central,1
aaaaajru_s031_t000.pt,39,0,0,0.0302,Early 0-3s,c3,Central,1
aaaaajru_s031_t000.pt,40,0,0,0.016,Late 9-10s,c3,Central,1
aaaaajru_s031_t000.pt,41,1,0,0.043,Late 9-10s,f8,Frontal,0
aaaaajru_s031_t000.pt,42,1,0,0.4277,Late 9-10s,o2,Occipital,0
aaaaajru_s031_t000.pt,43,1,1,0.6495,Late 9-10s,f8,Central,1
aaaaajru_s031_t000.pt,44,1,1,0.8717,Late 9-10s,f8,Frontal,1
aaaaajru_s031_t000.pt,45,1,1,0.9862,Late 9-10s,f8,Frontal,1
aaaaajru_s031_t000.pt,46,1,1,0.9981,Late 9-10s,f8,Central,1
aaaaajru_s031_t000.pt,47,1,1,0.9999,Late 9-10s,c3,Central,1
aaaaajru_s031_t000.pt,48,1,1,0.9998,Mid 3-6s,c3,Central,1
aaaaajru_s031_t000.pt,49,1,1,0.9992,Mid-Late 6-9s,c3,Central,1
aaaaajru_s031_t000.pt,50,1,1,0.9976,Mid-Late 6-9s,c3,Central,1
aaaaajru_s031_t000.pt,51,1,1,0.9939,Mid 3-6s,c3,Central,1
aaaaajru_s031_t000.pt,52,1,1,0.9774,Mid 3-6s,c3,Central,1
aaaaajru_s031_t000.pt,53,1,1,0.6493,Early 0-3s,c3,Central,1
aaaaajru_s031_t000.pt,54,1,0,0.139,Late 9-10s,c3,Central,0
aaaaajru_s031_t000.pt,55,1,0,0.3302,Mid 3-6s,c3,Central,0
aaaaajru_s031_t000.pt,56,1,0,0.4742,Mid-Late 6-9s,f3,Central,0
aaaaajru_s031_t000.pt,57,0,1,0.8649,Late 9-10s,c3,Central,0
aaaaajru_s031_t000.pt,58,0,1,0.9383,Late 9-10s,t5,Temporal,0
aaaaajru_s031_t000.pt,59,0,1,0.6249,Late 9-10s,c3,Central,0
aaaaajru_s031_t000.pt,60,0,0,0.2439,Mid 3-6s,c3,Central,1
aaaaajru_s031_t000.pt,61,0,1,0.7243,Late 9-10s,c3,Temporal,0
aaaaajru_s031_t000.pt,62,0,0,0.2496,Late 9-10s,c3,Central,1
aaaaajru_s031_t000.pt,63,0,0,0.047,Late 9-10s,c3,Central,1
aaaaajru_s031_t000.pt,64,0,0,0.0751,Late 9-10s,c3,Central,1
aaaaajru_s031_t000.pt,65,0,0,0.0296,Late 9-10s,t5,Temporal,1
aaaaajru_s031_t000.pt,66,0,0,0.0896,Early 0-3s,t5,Temporal,1
aaaaajru_s031_t000.pt,67,0,0,0.023,Late 9-10s,t5,Temporal,1
aaaaajru_s031_t000.pt,68,0,0,0.009,Late 9-10s,c3,Frontal,1
aaaaajru_s031_t000.pt,69,0,0,0.0245,Early 0-3s,f8,Frontal,1
aaaaajru_s031_t000.pt,70,0,0,0.3795,Early 0-3s,c3,Central,1
aaaaajru_s031_t000.pt,71,0,0,0.2503,Early 0-3s,c3,Central,1
aaaaajru_s031_t000.pt,72,0,0,0.2452,Early 0-3s,t5,Temporal,1
aaaaajru_s031_t000.pt,73,0,0,0.4027,Late 9-10s,t5,Temporal,1
aaaaajru_s031_t000.pt,74,0,0,0.3288,Mid 3-6s,t5,Temporal,1
aaaaajru_s031_t000.pt,75,0,0,0.1241,Early 0-3s,t5,Temporal,1
aaaaajru_s031_t000.pt,76,0,0,0.236,Late 9-10s,c3,Central,1
aaaaajru_s031_t000.pt,77,0,0,0.2729,Early 0-3s,t5,Temporal,1
aaaaajru_s031_t000.pt,78,0,0,0.4075,Early 0-3s,c3,Temporal,1
aaaaajru_s031_t000.pt,79,0,0,0.4961,Late 9-10s,c3,Central,1
aaaaajru_s031_t000.pt,80,0,1,0.5165,Early 0-3s,t4,Temporal,0
aaaaajru_s031_t000.pt,81,0,1,0.6612,Late 9-10s,c3,Central,0
aaaaajru_s031_t000.pt,82,0,1,0.6413,Late 9-10s,c3,Central,0
aaaaajru_s031_t000.pt,83,0,0,0.4188,Mid-Late 6-9s,c4,Central,1
aaaaajru_s031_t000.pt,84,1,0,0.3405,Early 0-3s,f3,Frontal,0
aaaaajru_s031_t000.pt,85,1,0,0.3792,Mid-Late 6-9s,f3,Frontal,0
aaaaajru_s031_t000.pt,86,1,0,0.2749,Mid-Late 6-9s,f3,Frontal,0
aaaaajru_s031_t000.pt,87,1,1,0.9229,Mid-Late 6-9s,f3,Frontal,1
aaaaajru_s031_t000.pt,88,1,1,0.9988,Mid-Late 6-9s,f3,Central,1
aaaaajru_s031_t000.pt,89,1,1,0.9876,Early 0-3s,f8,Frontal,1
aaaaajru_s031_t000.pt,90,1,1,0.9919,Late 9-10s,f8,Frontal,1
aaaaajru_s031_t000.pt,91,1,1,0.9583,Mid 3-6s,f8,Frontal,1
aaaaajru_s031_t000.pt,92,1,1,0.9527,Mid-Late 6-9s,f8,Frontal,1
aaaaajru_s031_t000.pt,93,1,1,0.9556,Late 9-10s,f8,Frontal,1
aaaaajru_s031_t000.pt,94,1,1,0.9717,Mid-Late 6-9s,f8,Frontal,1
aaaaajru_s031_t000.pt,95,1,1,0.99,Mid 3-6s,f8,Central,1
aaaaajru_s031_t000.pt,96,1,1,0.997,Late 9-10s,c3,Central,1
aaaaajru_s031_t000.pt,97,1,1,0.9878,Mid-Late 6-9s,c3,Central,1
aaaaajru_s031_t000.pt,98,1,0,0.4623,Mid 3-6s,f8,Central,0
aaaaajru_s031_t000.pt,99,1,0,0.4819,Mid-Late 6-9s,f8,Frontal,0
aaaaajru_s031_t000.pt,100,0,0,0.371,Early 0-3s,c3,Central,1
aaaaajru_s031_t000.pt,101,0,0,0.1977,Early 0-3s,c3,Temporal,1
aaaaajru_s031_t000.pt,102,0,0,0.123,Mid-Late 6-9s,c3,Central,1
aaaaajru_s031_t000.pt,103,0,0,0.0558,Early 0-3s,c3,Central,1
aaaaajru_s031_t000.pt,104,0,0,0.4836,Early 0-3s,c3,Frontal,1
aaaaajru_s031_t000.pt,105,0,1,0.7196,Late 9-10s,c3,Frontal,0
aaaaajru_s031_t000.pt,106,0,0,0.0452,Mid-Late 6-9s,c3,Central,1
aaaaajru_s031_t000.pt,107,0,0,0.0219,Mid-Late 6-9s,c3,Frontal,1
aaaaajru_s031_t000.pt,108,0,0,0.0905,Early 0-3s,c3,Central,1
aaaaajru_s031_t000.pt,109,0,0,0.4788,Early 0-3s,c3,Central,1
aaaaajru_s031_t000.pt,110,0,1,0.5119,Early 0-3s,c3,Central,0
aaaaajru_s031_t000.pt,111,0,1,0.7973,Late 9-10s,c3,Frontal,0
aaaaajru_s031_t000.pt,112,0,1,0.9801,Early 0-3s,c3,Frontal,0
aaaaajru_s031_t000.pt,113,0,1,0.9516,Early 0-3s,t5,Temporal,0
aaaaajru_s031_t001.pt,0,1,1,0.9695,Mid 3-6s,c3,Parietal,1
aaaaajru_s031_t001.pt,1,1,1,0.6585,Mid-Late 6-9s,c3,Parietal,1
aaaaajru_s031_t001.pt,2,1,1,0.6814,Late 9-10s,f8,Parietal,1
aaaaajru_s031_t001.pt,3,1,1,0.9131,Late 9-10s,f8,Parietal,1
aaaaajru_s031_t001.pt,4,1,1,0.7783,Mid 3-6s,f8,Parietal,1
aaaaajru_s031_t001.pt,5,0,0,0.3037,Early 0-3s,t5,Central,1
aaaaajru_s031_t001.pt,6,0,0,0.3882,Early 0-3s,t5,Central,1
aaaaajru_s031_t001.pt,7,0,0,0.2869,Late 9-10s,c3,Central,1
aaaaajru_s031_t001.pt,8,0,1,0.573,Early 0-3s,c3,Central,0
aaaaajru_s031_t001.pt,9,0,1,0.9249,Early 0-3s,fz,Frontal,0
aaaaajru_s031_t001.pt,10,0,1,0.9605,Early 0-3s,fz,Frontal,0
aaaaajru_s031_t001.pt,11,0,1,0.9718,Early 0-3s,c3,Frontal,0
aaaaajru_s031_t001.pt,12,0,1,0.9488,Early 0-3s,c3,Central,0
aaaaajru_s031_t001.pt,13,0,1,0.8962,Late 9-10s,c3,Central,0
aaaaajru_s031_t001.pt,14,0,1,0.6045,Early 0-3s,c3,Central,0
aaaaajru_s031_t001.pt,15,0,0,0.4964,Late 9-10s,c3,Central,1
aaaaajru_s031_t001.pt,16,0,0,0.3178,Late 9-10s,c3,Central,1
aaaaajru_s031_t001.pt,17,0,1,0.5096,Early 0-3s,c3,Frontal,0
aaaaajru_s031_t001.pt,18,0,1,0.5826,Late 9-10s,c3,Frontal,0
aaaaajru_s031_t001.pt,19,0,0,0.174,Early 0-3s,c3,Central,1
aaaaajru_s031_t001.pt,20,0,0,0.1065,Mid-Late 6-9s,t5,Parietal,1
aaaaajru_s031_t001.pt,21,0,0,0.0121,Early 0-3s,o1,Occipital,1
aaaaajru_s031_t001.pt,22,1,0,0.0397,Late 9-10s,f8,Parietal,0
aaaaajru_s031_t001.pt,23,1,1,0.9182,Late 9-10s,f8,Frontal,1
aaaaajru_s031_t001.pt,24,1,1,0.9975,Mid 3-6s,f8,Frontal,1
aaaaajru_s031_t001.pt,25,1,1,0.9962,Mid-Late 6-9s,f8,Frontal,1
aaaaajru_s031_t001.pt,26,1,1,0.9993,Mid-Late 6-9s,f8,Frontal,1
aaaaajru_s031_t001.pt,27,1,1,0.9996,Mid 3-6s,f8,Frontal,1
aaaaajru_s031_t001.pt,28,1,1,1.0,Late 9-10s,f8,Parietal,1
aaaaajru_s031_t001.pt,29,1,1,1.0,Mid 3-6s,c3,Parietal,1
aaaaajru_s031_t001.pt,30,1,1,0.9999,Early 0-3s,p4,Parietal,1
aaaaajru_s031_t001.pt,31,1,1,0.9988,Early 0-3s,p4,Parietal,1
aaaaajru_s031_t001.pt,32,1,1,0.9958,Mid 3-6s,c3,Parietal,1
aaaaajru_s031_t001.pt,33,1,1,0.9608,Early 0-3s,f8,Parietal,1
aaaaajru_s031_t001.pt,34,1,1,0.6135,Mid 3-6s,f8,Frontal,1
aaaaajru_s031_t001.pt,35,0,0,0.2853,Late 9-10s,c3,Central,1
aaaaajru_s031_t001.pt,36,0,0,0.163,Early 0-3s,c3,Central,1
aaaaajru_s031_t001.pt,37,0,0,0.3007,Late 9-10s,c3,Central,1
aaaaajru_s031_t001.pt,38,0,0,0.2813,Early 0-3s,c3,Central,1
aaaaajru_s031_t001.pt,39,0,0,0.2914,Late 9-10s,c3,Central,1
aaaaajru_s031_t001.pt,40,0,1,0.7675,Early 0-3s,c3,Frontal,0
aaaaajru_s031_t001.pt,41,0,1,0.9939,Early 0-3s,fz,Frontal,0
aaaaajru_s031_t001.pt,42,0,1,0.9928,Late 9-10s,c3,Frontal,0
aaaaajru_s031_t001.pt,43,0,1,0.9275,Late 9-10s,c3,Central,0
aaaaajru_s031_t001.pt,44,0,1,0.8752,Late 9-10s,c3,Central,0
aaaaajru_s031_t001.pt,45,0,1,0.6774,Mid 3-6s,c3,Central,0
aaaaajru_s031_t001.pt,46,0,1,0.917,Early 0-3s,t5,Frontal,0
aaaaajru_s031_t001.pt,47,0,1,0.9769,Early 0-3s,t5,Frontal,0
aaaaajru_s031_t001.pt,48,0,1,0.8083,Late 9-10s,c3,Temporal,0
aaaaajru_s031_t001.pt,49,0,1,0.8158,Mid 3-6s,t5,Temporal,0
aaaaajru_s031_t001.pt,50,0,0,0.41,Late 9-10s,c3,Central,1
aaaaajru_s031_t001.pt,51,0,1,0.6993,Late 9-10s,c3,Frontal,0
aaaaajru_s031_t001.pt,52,0,1,0.7685,Late 9-10s,c3,Frontal,0
aaaaajru_s031_t001.pt,53,0,1,0.7105,Early 0-3s,c3,Central,0
aaaaajru_s031_t001.pt,54,0,1,0.6405,Early 0-3s,c3,Central,0
aaaaajru_s031_t001.pt,55,0,1,0.6794,Early 0-3s,c3,Frontal,0
aaaaajru_s031_t001.pt,56,0,1,0.6394,Early 0-3s,fz,Frontal,0
aaaaajru_s031_t001.pt,57,0,1,0.8744,Early 0-3s,t5,Temporal,0
aaaaajru_s031_t001.pt,58,0,1,0.7856,Late 9-10s,t5,Central,0
aaaaajru_s031_t001.pt,59,0,1,0.7355,Early 0-3s,fz,Central,0
aaaaajru_s031_t001.pt,60,0,1,0.6787,Late 9-10s,t5,Temporal,0
aaaaajru_s031_t001.pt,61,0,0,0.4206,Late 9-10s,t5,Temporal,1
aaaaajru_s031_t001.pt,62,0,0,0.3813,Late 9-10s,t5,Temporal,1
aaaaajru_s031_t001.pt,63,0,1,0.7332,Mid-Late 6-9s,t5,Central,0
aaaaajru_s031_t001.pt,64,0,1,0.6199,Early 0-3s,c3,Frontal,0
aaaaajru_s031_t001.pt,65,0,1,0.9778,Early 0-3s,fz,Frontal,0
aaaaajru_s031_t001.pt,66,0,1,0.9356,Late 9-10s,c3,Central,0
aaaaajru_s031_t001.pt,67,0,1,0.833,Early 0-3s,c3,Central,0
aaaaajru_s031_t001.pt,68,0,1,0.8762,Late 9-10s,c3,Central,0
aaaaajru_s031_t001.pt,69,0,1,0.5567,Late 9-10s,c3,Central,0
aaaaajru_s031_t001.pt,70,0,1,0.7243,Late 9-10s,c3,Central,0
aaaaajru_s031_t001.pt,71,0,1,0.8485,Early 0-3s,t5,Central,0
aaaaajru_s031_t001.pt,72,0,1,0.89,Late 9-10s,c3,Central,0
aaaaajru_s031_t001.pt,73,0,0,0.3482,Late 9-10s,c3,Central,1
aaaaajru_s031_t001.pt,74,0,0,0.1021,Early 0-3s,f8,Frontal,1
aaaaajru_s031_t001.pt,75,0,0,0.1554,Early 0-3s,t5,Frontal,1
aaaaajru_s031_t001.pt,76,0,0,0.1443,Mid 3-6s,c3,Frontal,1
aaaaajru_s031_t001.pt,77,0,0,0.3625,Late 9-10s,c3,Frontal,1
aaaaajru_s031_t001.pt,78,0,0,0.2405,Late 9-10s,c3,Central,1
aaaaajru_s031_t001.pt,79,0,0,0.1938,Early 0-3s,c3,Central,1
aaaaajru_s031_t001.pt,80,0,0,0.3746,Late 9-10s,c3,Central,1
aaaaajru_s031_t001.pt,81,0,0,0.1837,Early 0-3s,t5,Frontal,1
aaaaajru_s031_t001.pt,82,0,0,0.1794,Early 0-3s,f8,Frontal,1
aaaaajru_s031_t001.pt,83,0,1,0.8458,Early 0-3s,c3,Central,0
aaaaajru_s031_t001.pt,84,0,1,0.9411,Early 0-3s,c3,Frontal,0
aaaaajru_s031_t001.pt,85,0,1,0.5336,Early 0-3s,c3,Central,0
aaaaajru_s031_t001.pt,86,0,0,0.3336,Late 9-10s,c3,Central,1
aaaaajru_s031_t001.pt,87,0,0,0.2705,Late 9-10s,c3,Central,1
aaaaajru_s031_t001.pt,88,1,0,0.0284,Mid-Late 6-9s,f8,Frontal,0
aaaaajru_s031_t001.pt,89,1,0,0.0246,Mid 3-6s,f8,Frontal,0
aaaaajru_s031_t001.pt,90,1,0,0.2084,Mid-Late 6-9s,f8,Frontal,0
aaaaajru_s031_t001.pt,91,1,1,0.6782,Late 9-10s,f8,Frontal,1
aaaaajru_s031_t001.pt,92,1,1,0.9962,Late 9-10s,f8,Frontal,1
aaaaajru_s031_t001.pt,93,1,1,0.9999,Late 9-10s,f8,Frontal,1
aaaaajru_s031_t001.pt,94,1,1,0.9935,Mid 3-6s,f8,Frontal,1
aaaaajru_s031_t001.pt,95,1,1,0.9996,Late 9-10s,f8,Frontal,1
aaaaajru_s031_t001.pt,96,1,1,1.0,Mid-Late 6-9s,f8,Frontal,1
aaaaajru_s031_t001.pt,97,1,1,1.0,Early 0-3s,f8,Frontal,1
aaaaajru_s031_t001.pt,98,1,1,0.9988,Mid 3-6s,f8,Central,1
aaaaajru_s031_t001.pt,99,1,1,0.9969,Mid 3-6s,f8,Central,1
aaaaajru_s031_t001.pt,100,1,1,0.9939,Mid 3-6s,c3,Parietal,1
aaaaajru_s031_t001.pt,101,1,1,0.9957,Mid 3-6s,c3,Parietal,1
aaaaajru_s031_t001.pt,102,0,1,0.9915,Early 0-3s,t5,Temporal,0
aaaaajru_s031_t001.pt,103,0,1,0.9685,Late 9-10s,t5,Central,0
aaaaajru_s031_t001.pt,104,0,1,0.8559,Early 0-3s,t5,Frontal,0
aaaaajru_s031_t001.pt,105,0,1,0.7431,Early 0-3s,c3,Central,0
aaaaajru_s031_t001.pt,106,0,0,0.2667,Late 9-10s,c3,Central,1
aaaaajru_s031_t001.pt,107,0,1,0.8286,Mid-Late 6-9s,t5,Frontal,0
aaaaajru_s031_t001.pt,108,0,1,0.8985,Early 0-3s,c3,Frontal,0
aaaaajru_s031_t001.pt,109,0,1,0.6888,Early 0-3s,c3,Central,0
aaaaajru_s031_t001.pt,110,0,1,0.8622,Late 9-10s,c3,Frontal,0
aaaaajru_s031_t001.pt,111,0,1,0.8418,Late 9-10s,c3,Central,0
aaaaajru_s031_t001.pt,112,0,1,0.8332,Late 9-10s,c3,Central,0
aaaaajru_s031_t001.pt,113,0,1,0.7583,Early 0-3s,c3,Central,0
aaaaajru_s031_t001.pt,114,0,1,0.7584,Early 0-3s,c3,Central,0
aaaaajru_s031_t001.pt,115,0,1,0.948,Mid 3-6s,fz,Central,0
aaaaajru_s031_t001.pt,116,0,1,0.9325,Late 9-10s,fz,Temporal,0
aaaaajru_s031_t001.pt,117,0,1,0.8187,Late 9-10s,c3,Central,0
aaaaajru_s031_t001.pt,118,0,1,0.9691,Early 0-3s,fz,Frontal,0
aaaaajru_s031_t002.pt,0,1,1,0.9997,Mid 3-6s,c3,Parietal,1
aaaaajru_s031_t002.pt,1,1,1,0.9971,Early 0-3s,c3,Parietal,1
aaaaajru_s031_t002.pt,2,1,1,0.9127,Early 0-3s,f8,Parietal,1
aaaaajru_s031_t002.pt,3,0,1,0.5585,Late 9-10s,c3,Central,0
aaaaajru_s031_t002.pt,4,0,0,0.1708,Early 0-3s,c3,Central,1
aaaaajru_s031_t002.pt,5,0,0,0.2122,Early 0-3s,c3,Frontal,1
aaaaajru_s031_t002.pt,6,0,0,0.4426,Late 9-10s,p3,Frontal,1
aaaaajru_s031_t002.pt,7,0,0,0.4875,Early 0-3s,t5,Temporal,1
aaaaajru_s031_t002.pt,8,0,0,0.3911,Early 0-3s,t5,Frontal,1
aaaaajru_s031_t002.pt,9,0,0,0.3337,Early 0-3s,t5,Central,1
aaaaajru_s031_t002.pt,10,0,0,0.3581,Early 0-3s,c3,Central,1
aaaaajru_s031_t002.pt,11,0,1,0.5187,Early 0-3s,c3,Central,0
aaaaajru_s031_t002.pt,12,0,0,0.2591,Late 9-10s,c3,Central,1
aaaaajru_s031_t002.pt,13,0,0,0.1284,Early 0-3s,c3,Central,1
aaaaajru_s031_t002.pt,14,0,0,0.2466,Late 9-10s,c3,Central,1
aaaaajru_s031_t002.pt,15,0,0,0.3803,Late 9-10s,c3,Central,1
aaaaajru_s031_t002.pt,16,0,1,0.5814,Early 0-3s,fz,Frontal,0
aaaaajru_s031_t002.pt,17,0,1,0.6676,Early 0-3s,c3,Frontal,0
aaaaajru_s031_t002.pt,18,0,1,0.8725,Early 0-3s,c3,Frontal,0
aaaaajru_s031_t002.pt,19,0,1,0.8858,Mid-Late 6-9s,t5,Central,0
aaaaajru_s031_t002.pt,20,0,0,0.181,Early 0-3s,o1,Occipital,1
aaaaajru_s031_t002.pt,21,1,1,0.5489,Late 9-10s,f3,Frontal,1
aaaaajru_s031_t002.pt,22,1,1,0.9722,Mid-Late 6-9s,f3,Frontal,1
aaaaajru_s031_t002.pt,23,1,1,0.9717,Late 9-10s,f8,Frontal,1
aaaaajru_s031_t002.pt,24,1,1,0.9964,Late 9-10s,f8,Frontal,1
aaaaajru_s031_t002.pt,25,1,1,0.9998,Mid-Late 6-9s,f8,Frontal,1
aaaaajru_s031_t002.pt,26,1,1,1.0,Mid-Late 6-9s,f8,Frontal,1
aaaaajru_s031_t002.pt,27,1,1,1.0,Mid-Late 6-9s,f8,Central,1
aaaaajru_s031_t002.pt,28,1,1,1.0,Mid 3-6s,c3,Parietal,1
aaaaajru_s031_t002.pt,29,1,1,1.0,Mid-Late 6-9s,c3,Central,1
aaaaajru_s031_t002.pt,30,1,1,1.0,Early 0-3s,c3,Parietal,1
aaaaajru_s031_t002.pt,31,1,1,0.9991,Early 0-3s,c3,Parietal,1
aaaaajru_s031_t002.pt,32,1,1,0.9669,Early 0-3s,c3,Parietal,1
aaaaajru_s031_t002.pt,33,0,1,0.7811,Early 0-3s,c3,Central,0
aaaaajru_s031_t002.pt,34,0,0,0.3762,Late 9-10s,c3,Central,1
aaaaajru_s031_t002.pt,35,0,0,0.0719,Early 0-3s,c3,Central,1
aaaaajru_s031_t002.pt,36,0,0,0.1405,Early 0-3s,f4,Frontal,1
aaaaajru_s031_t002.pt,37,0,0,0.3653,Early 0-3s,c3,Frontal,1
aaaaajru_s031_t002.pt,38,0,0,0.3092,Late 9-10s,c3,Central,1
aaaaajru_s031_t002.pt,39,0,1,0.597,Mid 3-6s,c3,Central,0
aaaaajru_s031_t002.pt,40,0,0,0.2389,Early 0-3s,c3,Central,1
aaaaajru_s031_t002.pt,41,0,0,0.2775,Mid 3-6s,c3,Central,1
aaaaajru_s031_t002.pt,42,0,0,0.2572,Early 0-3s,c3,Central,1
aaaaajru_s031_t002.pt,43,0,0,0.3229,Early 0-3s,c3,Central,1
